대분류(24),중분류(81),소분류(279),"세분류(1,114)",직업명
기계,기계가공,절삭가공,연삭가공,금속 공작기계 조작원
기계,기계가공,절삭가공,CAM,금속 공작기계 조작원
기계,기계가공,절삭가공,측정,기계·로봇공학 시험원
기계,기계가공,절삭가공,측정,금속 공작기계 조작원
기계,기계가공,절삭가공,성형가공,금속 공작기계 조작원
기계,기계가공,특수가공,방전가공,금속 공작기계 조작원
기계,기계가공,특수가공,레이저가공,금속 공작기계 조작원
기계,기계가공,특수가공,워터젯가공,금속 공작기계 조작원
기계,기계가공,특수가공,플라즈마가공,금속 공작기계 조작원
기계,기계조립·관리,기계조립,기계수동조립,일반기계 조립원
기계,기계조립·관리,기계조립,기계소프트웨어개발,시스템 소프트웨어 개발자
기계,기계조립·관리,기계조립,기계소프트웨어개발,기계공학 기술자 및 연구원
기계,기계조립·관리,기계조립,기계소프트웨어개발,로봇공학 기술자 및 연구원
기계,기계조립·관리,기계조립,기계하드웨어개발,전자공학 기술자 및 연구원
기계,기계조립·관리,기계조립,기계펌웨어개발,시스템 소프트웨어 개발자
기계,기계조립·관리,기계조립,기계펌웨어개발,기계공학 기술자 및 연구원
기계,기계조립·관리,기계조립,기계펌웨어개발,로봇공학 기술자 및 연구원
기계,기계조립·관리,기계조립,기계펌웨어개발,전자공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계생산관리계획,생산·품질 사무원
기계,기계조립·관리,기계생산관리,기계생산관리계획,기계공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계생산관리계획,로봇공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계자재관리,자재·구매·물류 사무원
기계,기계조립·관리,기계생산관리,기계자재관리,기계공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계자재관리,로봇공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계공정관리,생산·품질 사무원
기계,기계조립·관리,기계생산관리,기계공정관리,기계공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계공정관리,로봇공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계생산성관리,생산·품질 사무원
기계,기계조립·관리,기계생산관리,기계생산성관리,기계공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계생산성관리,로봇공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계작업감독,기계공학 기술자 및 연구원
기계,기계조립·관리,기계생산관리,기계작업감독,로봇공학 기술자 및 연구원
기계,기계품질관리,기계품질관리,기계품질계획,생산·품질 사무원
기계,기계품질관리,기계품질관리,기계품질계획,기계공학 기술자 및 연구원
기계,기계품질관리,기계품질관리,기계품질계획,로봇공학 기술자 및 연구원
기계,기계품질관리,기계품질관리,기계품질관리,생산·품질 사무원
기계,기계품질관리,기계품질관리,기계품질관리,기계공학 기술자 및 연구원
기계,기계품질관리,기계품질관리,기계품질관리,로봇공학 기술자 및 연구원
기계,기계품질관리,기계품질관리,기계품질평가,생산·품질 사무원
기계,기계품질관리,기계품질관리,기계품질평가,기계공학 기술자 및 연구원
기계,기계품질관리,기계품질관리,기계품질평가,로봇공학 기술자 및 연구원
기계,기계장치설치,기계장비설치· 정비,운반하역기계설치· 정비,물품이동장비 설치·정비원
기계,기계장치설치,기계장비설치· 정비,건설광산기계설치· 정비,건설·광업 기계 설치·정비원
기계,기계장치설치,기계장비설치· 정비,섬유기계설치·정비,공업기계 설치·정비원
기계,기계장치설치,기계장비설치· 정비,공작기계설치·정비,공업기계 설치·정비원
기계,기계장치설치,기계장비설치· 정비,고무프라스틱기계 설치·정비,공업기계 설치·정비원
기계,기계장치설치,기계장비설치· 정비,농업용기계설치·정비,농업용 및 기타 기계장비 설치·정비원
기계,기계장치설치,기계장비설치· 정비,승강기설치·정비,승강기 설치·정비원
기계,기계장치설치,냉동공조설비,냉동공조설계,기계공학 기술자 및 연구원
기계,기계장치설치,냉동공조설비,냉동공조설치,냉동·냉장·공조기 설치· 정비원
기계,기계장치설치,냉동공조설비,냉동공조유지보수 관리,냉동·냉장·공조기 설치· 정비원
기계,기계장치설치,냉동공조설비,냉동공조유지보수 관리,냉·난방 설비 조작원
기계,기계장치설치,냉동공조설비,보일러설치·정비,보일러 설치·정비원
기계,기계장치설치,냉동공조설비,보일러설치·정비,냉·난방 설비 조작원
기계,기계장치설치,냉동공조설비,보일러운영관리,보일러 설치·정비원
기계,기계장치설치,냉동공조설비,보일러운영관리,냉·난방 설비 조작원
기계,기계장치설치,이륜차정비,오토바이정비,기타 운송장비 정비원
기계,기계장치설치,이륜차정비,자전거정비,기타 운송장비 정비원
기계,자동차,자동차설계,자동차설계,기계공학 기술자 및 연구원
기계,자동차,자동차설계,자동차시험평가,기계공학 기술자 및 연구원
기계,자동차,자동차설계,자동차시험평가,기계·로봇공학 시험원
기계,자동차,자동차설계,자동차공정설계,기계공학 기술자 및 연구원
기계,자동차,자동차제작,자동차조립,자동차 조립원
기계,자동차,자동차제작,자동차조립,자동차 부품 조립원
기계,자동차,자동차제작,자동차성능검사,기계·로봇공학 시험원
기계,자동차,자동차제작,자동차성능검사,자동차 정비원
기계,자동차,자동차정비,자동차전기·전자장치 정비,자동차 정비원
기계,자동차,자동차정비,자동차엔진정비,자동차 정비원
기계,자동차,자동차정비,자동차섀시정비,자동차 정비원
기계,자동차,자동차정비,자동차차체정비,자동차 정비원
기계,자동차,자동차정비,자동차도장,자동차 정비원
기계,자동차,자동차정비,자동차도장,도장원(도장기조작원)
기계,자동차,자동차정비,자동차정비검사,자동차 정비원
기계,자동차,자동차정비,전기자동차정비,자동차 정비원
기계,자동차,자동차정비관리,자동차정비경영관리,총무 사무원 및 대학 행정조교
기계,자동차,자동차정비관리,자동차정비경영관리,자동차 정비원
기계,자동차,자동차정비관리,자동차정비현장관리,자동차 정비원
기계,자동차,자동차관리,자동차영업,자동차 영업원
기계,자동차,자동차관리,자동차튜닝,자동차 정비원
기계,철도차량제작,철도차량설계· 제작,철도차량설계,기계공학 기술자 및 연구원
기계,철도차량제작,철도차량설계· 제작,철도차량제작,기계공학 기술자 및 연구원
기계,철도차량제작,철도차량설계· 제작,철도차량제작,운송장비 조립원
기계,철도차량제작,철도차량설계· 제작,철도차량시운전,기계·로봇공학 시험원
기계,철도차량제작,철도차량설계· 제작,철도차량시운전,철도·전동차 기관사
기계,철도차량제작,철도차량유지보수,고속차량유지보수,철도기관차·전동차 정비원
기계,철도차량제작,철도차량유지보수,디젤차량유지보수,철도기관차·전동차 정비원
기계,철도차량제작,철도차량유지보수,전기차량유지보수,철도기관차·전동차 정비원
기계,철도차량제작,철도차량유지보수,전기차량유지보수,산업 전기공
기계,철도차량제작,철도차량유지보수,객화차량유지보수,철도기관차·전동차 정비원
기계,철도차량제작,철도차량유지보수,특수차량유지보수,철도기관차·전동차 정비원
기계,조선,선박설계,선박기본설계,기계공학 기술자 및 연구원
기계,조선,선박설계,선체설계,기계공학 기술자 및 연구원
기계,조선,선박설계,선박배관설계,기계공학 기술자 및 연구원
기계,조선,선박설계,철의장설계,기계공학 기술자 및 연구원
기계,조선,선박설계,기장설계,기계공학 기술자 및 연구원
기계,조선,선박설계,전장설계,전기공학 기술자 및 연구원
기계,조선,선박설계,선실설계,건축가
기계,조선,선박설계,선실설계,기계공학 기술자 및 연구원
기계,조선,선체건조,선체가공,금속 공작기계 조작원
기계,조선,선체건조,선체가공,판금원
기계,조선,선체건조,선체가공,제관원
기계,조선,선체건조,선체가공,용접원
기계,조선,선체건조,선체조립,물품이동장비 조작원 (크레인·호이스트·지게차)
기계,조선,선체건조,선체조립,운송장비 조립원
기계,조선,선체건조,선체조립,용접원
기계,조선,선체건조,선박도장,도장원(도장기조작원)
기계,조선,선체건조,심출(철목),운송장비 조립원
기계,조선,선체건조,"조선비계(족장, 발판, scaffolding)",기타 건설 구조 기능원
기계,조선,선박의장생산,기장생산,공업 배관공
기계,조선,선박의장생산,기장생산,운송장비 조립원
기계,조선,선박의장생산,기장생산,용접원
기계,조선,선박의장생산,전장생산,산업 전기공
기계,조선,선박의장생산,전장생산,통신장비 설치·수리원
기계,조선,선박의장생산,선장생산,공업 배관공
기계,조선,선박의장생산,선장생산,운송장비 조립원
기계,조선,선박의장생산,선실의장생산,건축 목공
기계,조선,선박의장생산,선실의장생산,단열공
기계,조선,선박의장생산,선실의장생산,바닥재 시공원
기계,조선,선박품질관리,선체품질관리,생산·품질 사무원
기계,조선,선박품질관리,선체품질관리,기계·로봇공학 시험원
기계,조선,선박품질관리,의장품질관리,생산·품질 사무원
기계,조선,선박품질관리,의장품질관리,기계·로봇공학 시험원
기계,조선,선박품질관리,도장품질관리,생산·품질 사무원
기계,조선,선박품질관리,도장품질관리,금속·재료공학 시험원
기계,조선,선박생산관리,선박생산계획,생산·품질 사무원
기계,조선,선박생산관리,선박생산계획,기계공학 기술자 및 연구원
기계,조선,선박생산관리,선체생산관리,생산·품질 사무원
기계,조선,선박생산관리,선체생산관리,기계공학 기술자 및 연구원
기계,조선,선박생산관리,의장생산관리,생산·품질 사무원
기계,조선,선박생산관리,의장생산관리,기계공학 기술자 및 연구원
기계,조선,시운전,기장시운전,기계·로봇공학 시험원
기계,조선,시운전,기장시운전,"선장, 항해사 및 도선사"
기계,조선,시운전,선장시운전,기계·로봇공학 시험원
기계,조선,시운전,선장시운전,"선장, 항해사 및 도선사"
기계,조선,시운전,전장시운전,기계·로봇공학 시험원
기계,조선,시운전,전장시운전,"선장, 항해사 및 도선사"
기계,조선,선박정비,선체정비,선박 정비원
기계,조선,선박정비,선체정비,제관원
기계,조선,선박정비,선체정비,용접원
기계,조선,선박정비,선체정비,도장원(도장기조작원)
기계,조선,선박정비,선박기관정비,냉동·냉장·공조기 설치·정비원
기계,조선,선박정비,선박기관정비,선박 정비원
기계,조선,선박정비,선박배관정비,공업 배관공
기계,조선,선박정비,선박배관정비,선박 정비원
기계,조선,선박정비,전장정비,선박 정비원
기계,조선,선박정비,전장정비,산업 전기공
기계,조선,선박정비,전장정비,통신장비 설치·수리원
기계,조선,선박정비,의장정비,선박 정비원
기계,조선,선박정비,의장정비,제관원
기계,조선,선박정비,의장정비,용접원
기계,조선,선박정비,의장정비,도장원(도장기조작원)
기계,조선,레저선박,레저선박몰드제작,운송장비 조립원
기계,조선,레저선박,알루미늄레저선박건조,운송장비 조립원
기계,조선,레저선박,복합재료레저선박건조,운송장비 조립원
기계,조선,레저선박,레저선박도장,선박 정비원
기계,조선,레저선박,레저선박도장,도장원(도장기조작원)
기계,조선,레저선박,레저선박기장설치수리,선박 정비원
기계,항공기제작,항공기설계,항공기기체설계,기계공학 기술자 및 연구원
기계,항공기제작,항공기설계,항공기엔진· 프로펠러설계,기계공학 기술자 및 연구원
기계,항공기제작,항공기설계,항공기전기· 전자장비설계,전자공학 기술자 및 연구원
기계,항공기제작,항공기설계,항공기시스템설계,기계공학 기술자 및 연구원
기계,항공기제작,항공기설계,소형무인기비행체 개발,기계공학 기술자 및 연구원
기계,항공기제작,항공기제작,항공기기체제작,기계공학 기술자 및 연구원
기계,항공기제작,항공기제작,항공기기체제작,금속 공작기계 조작원
기계,항공기제작,항공기제작,항공기기체제작,운송장비 조립원
기계,항공기제작,항공기제작,항공기엔진· 프로펠러제작,기계공학 기술자 및 연구원
기계,항공기제작,항공기제작,항공기엔진· 프로펠러제작,금속기계부품 조립원
기계,항공기제작,항공기제작,항공기엔진· 프로펠러제작,운송장비 조립원
기계,항공기제작,항공기제작,항공기전기· 전자장비제작,운송장비 조립원
기계,항공기제작,항공기제작,항공기전기· 전자장비제작,전기·전자 부품·제품 조립원
기계,항공기제작,항공기정비,항공기기체정비,항공기 정비원
기계,항공기제작,항공기정비,항공기가스터빈엔진 정비,항공기 정비원
기계,항공기제작,항공기정비,항공기왕복엔진정비,항공기 정비원
기계,항공기제작,항공기정비,항공기프로펠러정비,항공기 정비원
기계,항공기제작,항공기정비,항공기계통정비,항공기 정비원
기계,항공기제작,항공기정비,항공기전기· 전자장비정비,항공기 정비원
기계,항공기제작,항공기정비,헬리콥터정비,항공기 정비원
기계,항공기제작,항공기정비,소형무인기정비,항공기 정비원
기계,항공기제작,항공장비관리,항공기정비관리,항공기 정비원
기계,항공기제작,항공장비관리,항공장비보급관리,자재·구매·물류 사무원
기계,항공기제작,항공장비관리,항공장구관리,자재·구매·물류 사무원
기계,항공기제작,항공장비관리,항공장구관리,항공기 정비원
기계,금형,금형(공통),금형스마트시스템 운영·관리,기계공학 기술자 및 연구원
기계,금형,금형(공통),금형스마트시스템 운영·관리,금형원
기계,금형,사출금형,사출금형설계,기계공학 기술자 및 연구원
기계,금형,사출금형,사출금형설계,금형원
기계,금형,사출금형,사출금형제작,금형원
기계,금형,사출금형,사출금형품질관리,금형원
기계,금형,사출금형,사출금형조립,금형원
기계,금형,프레스금형,프레스금형설계,기계공학 기술자 및 연구원
기계,금형,프레스금형,프레스금형설계,금형원
기계,금형,프레스금형,프레스금형제작,금형원
기계,금형,프레스금형,프레스금형품질관리,금형원
기계,금형,프레스금형,프레스금형조립,금형원
기계,금형,다이캐스팅금형,다이캐스팅금형설계,기계공학 기술자 및 연구원
기계,금형,다이캐스팅금형,다이캐스팅금형설계,금형원
기계,금형,다이캐스팅금형,다이캐스팅금형제작,금형원
기계,금형,다이캐스팅금형,다이캐스팅금형조립,금형원
기계,금형,다이캐스팅금형,다이캐스팅금형 품질관리,금형원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 설계,스마트설비설계,기계공학 기술자 및 연구원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 설계,스마트설비설계,전기공학 기술자 및 연구원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 설계,스마트설비설계,전자공학 기술자 및 연구원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 설치,스마트공장(smart factory) 시스템설치,정보시스템 운영자
기계,스마트공장 (smart factory),스마트공장 (smart factory) 설치,스마트공장(smart factory) 시스템설치,기타 전기·전자 기기 설치·수리원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 설치,스마트공장(smart factory) 시스템설치,통신장비 설치·수리원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 운영관리,스마트공장(smart factory)시스템관리,생산·품질 사무원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 운영관리,스마트공장(smart factory)시스템관리,정보시스템 운영자
기계,스마트공장 (smart factory),스마트공장 (smart factory) 운영관리,스마트공장(smart factory)시스템관리,기계공학 기술자 및 연구원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 운영관리,스마트공장(smart factory) 기계설비 유지관리,정보시스템 운영자
기계,스마트공장 (smart factory),스마트공장 (smart factory) 운영관리,스마트공장(smart factory) 기계설비 유지관리,공업기계 설치·정비원
기계,스마트공장 (smart factory),스마트공장 (smart factory) 운영관리,스마트공장(smart factory) 기계설비 유지관리,통신장비 설치·수리원
재료,금속재료,금속엔지니어링,재료설계,금속·재료공학 기술자 및 연구원
재료,금속재료,금속엔지니어링,재료시험,금속·재료공학 기술자 및 연구원
재료,금속재료,금속엔지니어링,재료시험,금속·재료공학 시험원
재료,금속재료,금속엔지니어링,재료조직평가,금속·재료공학 기술자 및 연구원
재료,금속재료,금속엔지니어링,재료조직평가,금속·재료공학 시험원
재료,금속재료,금속재료제조,금속재료제조공통,금속가공 제어장치 조작원
재료,금속재료,금속재료제조,금속재료제조공통,금속가공 기계 조작원
재료,금속재료,금속재료제조,제선,금속가공 제어장치 조작원
재료,금속재료,금속재료제조,열간압연,금속가공 기계 조작원
재료,금속재료,금속재료제조,냉간압연,금속가공 기계 조작원
재료,금속재료,금속재료제조,금속재료제조설비정비,공업기계 설치·정비원
재료,금속재료,금속재료제조,금속재료제조설비정비,산업 전기공
재료,금속재료,금속재료제조,전로제강,금속가공 제어장치 조작원
재료,금속재료,금속재료제조,전기로제강,금속가공 제어장치 조작원
재료,금속재료,금속재료제조,2차정련,금속가공 제어장치 조작원
재료,금속재료,금속재료제조,연속주조,금속가공 제어장치 조작원
재료,금속재료,금속가공,주조,금속·재료공학 기술자 및 연구원
재료,금속재료,금속가공,주조,주조원
재료,금속재료,금속가공,주조,주조기조작원
재료,금속재료,금속가공,단조·압출·인발,금속·재료공학 기술자 및 연구원
재료,금속재료,금속가공,단조·압출·인발,금형원
재료,금속재료,금속가공,단조·압출·인발,금속가공 기계 조작원
재료,금속재료,금속가공,단조·압출·인발,단조원
재료,금속재료,금속가공,단조·압출·인발,단조기조작원
재료,금속재료,금속가공,열처리,금속·재료공학 기술자 및 연구원
재료,금속재료,금속가공,열처리,금속가공 기계 조작원
재료,금속재료,금속가공,선재가공,금속가공 기계 조작원
재료,금속재료,금속가공,판금제관,판금원
재료,금속재료,금속가공,판금제관,판금기조작원
재료,금속재료,금속가공,판금제관,제관원
재료,금속재료,금속가공,판금제관,제관기조작원
재료,금속재료,금속가공,강관제조,금속가공 기계 조작원
재료,금속재료,금속가공,강관제조,용접기조작원
재료,금속재료,금속가공,분말야금,금속가공 기계 조작원
재료,금속재료,금속가공,특수주조,주조원
재료,금속재료,금속가공,특수주조,주조기조작원
재료,금속재료,표면처리,도금,도금·금속분무기 조작원
재료,금속재료,표면처리,금속도장,도장원(도장기조작원)
재료,금속재료,용접,용접공통직무,용접원
재료,금속재료,용접,용접공통직무,용접기조작원
재료,금속재료,용접,피복아크용접,용접원
재료,금속재료,용접,CO₂용접,용접원
재료,금속재료,용접,CO₂용접,용접기조작원
재료,금속재료,용접,가스텅스텐아크용접,용접원
재료,금속재료,용접,가스텅스텐아크용접,용접기조작원
재료,금속재료,용접,가스메탈아크용접,용접원
재료,금속재료,용접,가스메탈아크용접,용접기조작원
재료,금속재료,용접,서브머지드아크용접,용접기조작원
재료,금속재료,용접,로봇용접,용접기조작원
재료,금속재료,용접,저항용접,용접원
재료,금속재료,용접,저항용접,용접기조작원
재료,금속재료,비철금속재료제조,마그네슘제조,금속가공 제어장치 조작원
재료,금속재료,비철금속재료제조,마그네슘제조,금속가공 기계 조작원
재료,금속재료,비철금속재료제조,타이타늄제조,금속가공 제어장치 조작원
재료,금속재료,비철금속재료제조,타이타늄제조,금속가공 기계 조작원
재료,금속재료,비철금속재료제조,알루미늄가공,금속가공 기계 조작원
재료,금속재료,비철금속재료제조,비철금속건식제련,금속가공 제어장치 조작원
재료,금속재료,비철금속재료제조,비철금속건식제련,금속가공 기계 조작원
재료,금속재료,비철금속재료제조,비철금속습식제련,금속가공 제어장치 조작원
재료,금속재료,비철금속재료제조,비철금속습식제련,금속가공 기계 조작원
재료,세라믹재료,세라믹재료공통,세라믹재료품질관리,생산·품질 사무원
재료,세라믹재료,세라믹재료공통,세라믹재료품질관리,금속·재료공학 기술자 및 연구원
재료,세라믹재료,세라믹재료공통,세라믹재료품질관리,금속·재료공학 시험원
재료,세라믹재료,세라믹재료공통,세라믹재료환경 안전관리,생산·품질 사무원
재료,세라믹재료,세라믹재료공통,세라믹재료환경 안전관리,금속·재료공학 기술자 및 연구원
재료,세라믹재료,세라믹재료공통,세라믹재료환경 안전관리,금속·재료공학 시험원
재료,세라믹재료,소성· 소결세라믹제조,소성·소결세라믹 원료합성처리,금속·재료공학 시험원
재료,세라믹재료,소성· 소결세라믹제조,소성·소결세라믹 원료합성처리,점토제품 생산기계 조작원
재료,세라믹재료,소성· 소결세라믹제조,소성·소결세라믹 원료합성처리,시멘트·광물제품 생산기계 조작원
재료,세라믹재료,소성· 소결세라믹제조,소성·소결세라믹 성형,점토제품 생산기계 조작원
재료,세라믹재료,소성· 소결세라믹제조,세라믹 소성·소결,점토제품 생산기계 조작원
재료,세라믹재료,소성· 소결세라믹제조,세라믹 소성·소결,시멘트·광물제품 생산기계 조작원
재료,세라믹재료,소성· 소결세라믹제조,소성·소결세라믹 후처리,점토제품 생산기계 조작원
재료,세라믹재료,소성· 소결세라믹제조,소성·소결세라믹 후처리,시멘트·광물제품 생산기계 조작원
재료,세라믹재료,소성· 소결세라믹제조,소성·소결세라믹시공,점토제품 생산기계 조작원
재료,세라믹재료,용융세라믹제조,용융세라믹원료배합,유리·유리제품 생산기계 조작원
재료,세라믹재료,용융세라믹제조,용융세라믹용융,유리·유리제품 생산기계 조작원
재료,세라믹재료,용융세라믹제조,용융세라믹성형,유리·유리제품 생산기계 조작원
재료,세라믹재료,용융세라믹제조,용융세라믹가공,유리·유리제품 생산기계 조작원
재료,세라믹재료,탄소재료제조,탄소재료생산,금속·재료공학 기술자 및 연구원
재료,세라믹재료,탄소재료제조,탄소재료생산,금속·재료공학 시험원
재료,세라믹재료,탄소재료제조,탄소재료생산,기타 비금속제품 생산기계 조작원
재료,세라믹재료,탄소재료제조,탄소재료품질관리,금속·재료공학 기술자 및 연구원
재료,세라믹재료,탄소재료제조,탄소재료품질관리,금속·재료공학 시험원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학물질분석,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학물질분석,화학공학 시험원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학물질검사·평가,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학물질검사·평가,화학공학 시험원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학물질취급관리,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학물질취급관리,산업 안전원 및 위험 관리원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학제품품질관리,생산·품질 사무원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학제품품질관리,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학물질· 품질관리,화학제품품질관리,화학공학 시험원
화학·바이오,화학·바이오공통,화학공정관리,화학공정설계,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학공정관리,화학반응공정개발운전,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학공정관리,화학공정유지운영,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학제품연구개발,화학제품연구개발,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학제품연구개발,화학신소재개발,화학공학 기술자 및 연구원
화학·바이오,화학·바이오공통,화학제품연구개발,화학제품기술사업화 관리,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,석유화학공통,석유화학공정운전,석유·천연가스 제조 제어장치 조작원
화학·바이오,석유·기초화학물,석유화학공통,석유화학공정운전,화학물 가공장치 조작원
화학·바이오,석유·기초화학물,석유·천연가스,석유제품제조,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,석유·천연가스,석유제품제조,석유·천연가스 제조 제어장치 조작원
화학·바이오,석유·기초화학물,기초유기화학물,석유화학제품제조,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,기초유기화학물,석유화학제품제조,화학물 가공장치 조작원
화학·바이오,석유·기초화학물,기초유기화학물,합성수지제조,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,기초유기화학물,합성수지제조,화학물 가공장치 조작원
화학·바이오,석유·기초화학물,기초유기화학물,합섬원료제조,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,기초유기화학물,합섬원료제조,화학물 가공장치 조작원
화학·바이오,석유·기초화학물,기초유기화학물,합성고무제조,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,기초유기화학물,합성고무제조,화학물 가공장치 조작원
화학·바이오,석유·기초화학물,기초유기화학물,고분자복합재료제조,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,기초유기화학물,고분자복합재료제조,화학물 가공장치 조작원
화학·바이오,석유·기초화학물,기초유기화학물,기능성고분자제조,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,기초유기화학물,기능성고분자제조,화학물 가공장치 조작원
화학·바이오,석유·기초화학물,기초무기화학물,산·알카리제조,화학공학 기술자 및 연구원
화학·바이오,석유·기초화학물,기초무기화학물,산·알카리제조,화학물 가공장치 조작원
화학·바이오,정밀화학,정밀화학(공통),정밀화학생산,화학공학 기술자 및 연구원
화학·바이오,정밀화학,정밀화학(공통),정밀화학생산,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,비료·농약,농약제조,화학공학 기술자 및 연구원
화학·바이오,정밀화학,비료·농약,농약제조,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,비료·농약,무기질비료제조,화학공학 기술자 및 연구원
화학·바이오,정밀화학,비료·농약,무기질비료제조,화학물 가공장치 조작원
화학·바이오,정밀화학,비료·농약,무기질비료제조,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,기능성정밀화학,계면활성제제조,화학공학 기술자 및 연구원
화학·바이오,정밀화학,기능성정밀화학,계면활성제제조,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,기능성정밀화학,첨가제제조,화학공학 기술자 및 연구원
화학·바이오,정밀화학,기능성정밀화학,첨가제제조,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,기능성정밀화학,색소(염·안료)제조,화학공학 기술자 및 연구원
화학·바이오,정밀화학,기능성정밀화학,색소(염·안료)제조,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,기능성정밀화학,도료제조,화학공학 기술자 및 연구원
화학·바이오,정밀화학,기능성정밀화학,도료제조,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,기능성정밀화학,접착제제조,화학공학 기술자 및 연구원
화학·바이오,정밀화학,기능성정밀화학,접착제제조,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,기능성정밀화학,화약류제조,화학공학 기술자 및 연구원
화학·바이오,정밀화학,기능성정밀화학,화약류제조,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,의약품,의약품생산,화학공학 기술자 및 연구원
화학·바이오,정밀화학,의약품,의약품생산,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,의약품,의약품품질관리,생산·품질 사무원
화학·바이오,정밀화학,의약품,의약품품질관리,화학공학 기술자 및 연구원
화학·바이오,정밀화학,의약품,의약품연구개발,화학공학 기술자 및 연구원
화학·바이오,정밀화학,의약품,의약품비임상시험,생명과학 연구원
화학·바이오,정밀화학,의약품,의약품비임상시험,생명과학 시험원
화학·바이오,정밀화학,화장품,화장품생산,생산·품질 사무원
화학·바이오,정밀화학,화장품,화장품생산,화학공학 기술자 및 연구원
화학·바이오,정밀화학,화장품,화장품생산,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,정밀화학,화장품,화장품품질관리,생산·품질 사무원
화학·바이오,정밀화학,화장품,화장품품질관리,화학공학 기술자 및 연구원
화학·바이오,정밀화학,화장품,화장품연구개발,화학공학 기술자 및 연구원
화학·바이오,플라스틱·고무,플라스틱,압출성형,플라스틱제품 생산기계 조작원
화학·바이오,플라스틱·고무,플라스틱,코팅,플라스틱제품 생산기계 조작원
화학·바이오,플라스틱·고무,플라스틱,중공·진공성형,플라스틱제품 생산기계 조작원
화학·바이오,플라스틱·고무,플라스틱,컴파운딩,플라스틱제품 생산기계 조작원
화학·바이오,플라스틱·고무,플라스틱,사출성형,플라스틱제품 생산기계 조작원
화학·바이오,플라스틱·고무,고무,고무배합,타이어·고무제품 생산기계 조작원
화학·바이오,플라스틱·고무,고무,고무제품제조,타이어·고무제품 생산기계 조작원
화학·바이오,바이오,바이오의약,바이오의약품생산,생명과학 연구원
화학·바이오,바이오,바이오의약,바이오의약품생산,생명과학 시험원
화학·바이오,바이오,바이오의약,바이오의약품생산,화학제품 생산기계 조작원 (고무·플라스틱 제외)
화학·바이오,바이오,바이오의약,바이오의약품개발,생명과학 연구원
화학·바이오,바이오,바이오의약,바이오의약품개발,생명과학 시험원
